STATE,NAME,YRDATA,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,TCURELSC,TCURINST,TCURSSVC,TCUROTH,NONELSEC,TCAPOUT
Arizona,PALOMINAS SCHOOL DISTRICT 49,2015,12274,1352,5953,4969,13579,10922,6924,3620,378,0,9
Arizona,PEARCE SCHOOL DISTRICT 22,2015,1331,75,375,881,1279,1279,699,527,53,0,0
Arizona,VALLEY UNION HIGH SCHOOL DISTRICT 22,2015,2023,105,292,1626,1869,1853,928,826,99,0,0
Arizona,POMERENE SCHOOL DISTRICT 64,2015,1720,62,608,1050,1955,1253,736,440,77,0,455
Arizona,ST DAVID SCHOOL DISTRICT 21,2015,3897,528,1457,1912,3730,3730,1977,1645,108,0,0
Arizona,SAN SIMON SCHOOL DISTRICT 18,2015,2006,57,485,1464,1973,1972,1043,833,96,0,1
Arizona,TOMBSTONE SCHOOL DISTRICT 1,2015,8810,1139,3577,4094,9025,8932,4425,4007,500,0,93
Arizona,WILLCOX SCHOOL DISTRICT 13,2015,11539,1572,3901,6066,14840,9208,5036,3718,454,0,5304
Arizona,COCHISE TECHNOLOGY DISTRICT,2015,3483,152,2674,657,3501,3501,3025,476,0,0,0
Arizona,BENSON UNIFIED SCHOOL DISTRICT,2015,10561,916,4105,5540,9658,9276,4810,3978,488,0,112
Arizona,FLAGSTAFF SCHOOL DISTRICT 1,2015,86820,11941,17491,57388,83287,77537,41897,32829,2811,1438,3117
Arizona,FREDONIA-MOCCASIN BI-COUNTY SCHOOL DISTRICT 6,2015,2245,329,607,1309,2481,2462,1276,1001,185,0,19
Arizona,GRAND CANYON SCHOOL DISTRICT 4,2015,4403,778,1110,2515,3379,3318,1502,1751,65,0,61
Arizona,MAINE CONSOLIDATED SCHOOL DISTRICT 10,2015,2048,96,344,1608,2343,2171,1216,858,97,3,0
Arizona,TUBA CITY UNIFIED SCHOOL DISTRICT 15,2015,24987,14707,7086,3194,24640,24122,10014,13057,1051,9,475
Arizona,WILLIAMS SCHOOL DISTRICT 2,2015,6007,774,805,4428,5581,5329,2500,2636,193,0,252
Arizona,COCONINO ASSOCIATION FOR VOCATION INDUSTRY & TECHNOLOGY(CAVIAT),2015,2475,3,1357,1115,2382,2346,1856,490,0,0,36
Arizona,CHEVELON BUTTE SCHOOL DISTRICT 5,2015,471,0,29,442,558,440,118,322,0,0,0
Arizona,PAGE SCHOOL DISTRICT 8,2015,29846,12073,6576,11197,26679,25025,12656,11161,1208,0,1357
Arizona,GLOBE SCHOOL DISTRICT 1,2015,13755,2748,7293,3714,12770,12711,5950,6137,624,0,59
Arizona,HAYDEN-WINKELMAN SCHOOL DISTRICT 41,2015,3937,347,1607,1983,2996,2898,1281,1466,151,0,63
Arizona,MIAMI UNIFIED SCHOOL DISTRICT 40,2015,8532,1260,3618,3654,8008,7835,4220,3189,426,0,143
Arizona,TONTO SCHOOL DISTRICT 33,2015,1275,125,282,868,1436,1369,622,638,109,0,4
Arizona,PAYSON UNIFIED SCHOOL DISTRICT 10,2015,21855,2072,5348,14435,18951,17827,9707,7266,854,0,119
Arizona,PINE-STRAWBERRY SCHOOL DISTRICT 12,2015,2970,179,145,2646,3263,2992,1691,1176,125,13,14
Arizona,SAN CARLOS UNIFIED SCHOOL DISTRICT 20,2015,21690,12775,7534,1381,20494,19531,9073,8961,1497,0,963
Arizona,YOUNG SCHOOL DISTRICT 5,2015,1316,107,117,1092,1348,1348,726,560,62,0,0
Arizona,GILA INSITUTE FOR TECHNOLOGY,2015,1828,182,1256,390,1834,1725,1189,536,0,0,109
Arizona,COBRE VALLEY INSTITUTE OF TECHNOLOGY DISTRICT,2015,1111,19,949,143,896,894,510,384,0,0,2
Arizona,BONITA SCHOOL DISTRICT 16,2015,1617,38,288,1291,1625,1625,989,532,104,0,0
Arizona,FT THOMAS SCHOOL DISTRICT 7,2015,8588,5004,3287,297,8857,8857,4204,4149,504,0,0
Arizona,KLONDYKE SCHOOL DISTRICT 9,2015,6,0,1,5,8,8,0,8,0,0,0
Arizona,PIMA UNIFIED SCHOOL DISTRICT 6,2015,6216,581,4195,1440,5318,5315,3248,1664,403,0,3
Arizona,SAFFORD SCHOOL DISTRICT 1,2015,22439,2134,11071,9234,22388,21947,14272,6469,1206,118,207
Arizona,SOLOMONVILLE SCHOOL DISTRICT 5,2015,2119,272,1044,803,2539,2042,1279,625,138,0,15
Arizona,THATCHER SCHOOL DISTRICT 4,2015,11722,529,8517,2676,13843,9776,6057,3228,491,0,3767
Arizona,BLUE SCHOOL DISTRICT 22,2015,69,0,7,62,137,130,103,27,0,0,7
Arizona,CLIFTON SCHOOL DISTRICT 3,2015,564,0,49,515,330,330,91,239,0,0,0
Arizona,DUNCAN UNIFIED SCHOOL DISTRICT 2,2015,4283,357,311,3615,3594,3471,1730,1581,160,0,118
Arizona,MORENI SCHOOL DISTRICT 18,2015,11612,619,521,10472,11461,11424,6939,3971,514,0,37
Arizona,EAGLE ELEMENTARY DISTRICT 45,2015,0,0,0,0,6,6,3,3,0,0,0
Arizona,AGUILA SCHOOL DISTRICT 63,2015,1720,284,875,561,2361,1916,1296,502,118,0,0
Arizona,ALHAMBRA SCHOOL DISTRICT 68,2015,106713,21045,56993,28675,104295,98893,52684,37347,8862,2791,2311
Arizona,ARLINGTON SCHOOL DISTRICT 47,2015,3105,442,101,2562,4166,2746,1353,1221,172,0,1363
Arizona,AVONDALE SCHOOL DISTRICT 44,2015,47333,6741,19880,20712,40525,37690,19389,15376,2925,26,2803
Arizona,BALSZ SCHOOL DISTRICT 31,2015,24747,5592,7838,11317,29847,21061,10360,8778,1923,41,8145
Arizona,BUCKEYE SCHOOL DISTRICT 33,2015,36007,4171,19749,12087,32322,30969,16703,11985,2281,455,193
Arizona,BUCKEYE UNION HIGH SCHOOL DISTRICT 201,2015,42121,2845,14091,25185,41206,31469,16382,13596,1491,117,7682
Arizona,CARTWRIGHT SCHOOL DISTRICT 83,2015,124496,14368,78723,31405,127895,126683,70559,44165,11959,22,0
Arizona,CAVE CREEK UNIFIED SCHOOL DISTRICT 93,2015,44870,1738,9424,33708,47557,38111,20346,16342,1423,1936,6354
Arizona,CHANDLER UNIFIED SCHOOL DISTRICT 80,2015,339688,19680,136126,183882,324580,290412,174676,100357,15379,6601,19365
Arizona,CREIGHTON ELEMENTARY SCHOOL DISTRICT 14,2015,46894,13594,17087,16213,68701,49322,23791,20595,4936,582,17933
Arizona,DYSART SCHOOL DISTRICT 89,2015,196292,17268,94316,84708,182641,171773,99224,63825,8724,1749,2279
Arizona,FOWLER SCHOOL DISTRICT 45,2015,34946,6072,16121,12753,35534,33901,17792,13090,3019,1044,589
Arizona,GILA BEND UNIFIED SCHOOL DISTRICT 24,2015,5161,1113,504,3544,4573,4422,1907,2285,230,0,0
Arizona,GILBERT SCHOOL DISTRICT 41,2015,298128,16127,141117,140884,254710,243782,147160,85058,11564,3677,2199
Arizona,GLENDALE ELEMENTARY SCHOOL DISTRICT 40,2015,97208,17793,56250,23165,99283,91029,48243,35216,7570,0,7167
Arizona,GLENDALE UNION HIGH SCHOOL DISTRICT 205,2015,143877,16269,58206,69402,142779,121007,67981,47144,5882,17,17422
Arizona,HIGLEY UNIFIED SCHOOL DISTRICT,2015,88687,4063,41859,42765,74305,66076,36991,26252,2833,3536,193
Arizona,ISAAC SCHOOL DISTRICT 5,2015,56285,15450,29362,11473,59898,58365,30565,23214,4586,25,1354
Arizona,KYRENE SCHOOL DISTRICT 28,2015,149060,8259,52794,88007,145113,118034,66662,46387,4985,4562,20517
Arizona,LAVEEN SCHOOL DISTRICT 59,2015,47467,5837,25371,16259,48698,38511,19727,15757,3027,373,9511
Arizona,LIBERTY SCHOOL DISTRICT 25,2015,26022,2074,14088,9860,34946,23056,13569,8390,1097,0,11448
Arizona,LITCHFIELD ELEMENTARY SCHOOL DISTRICT 79,2015,80980,6236,44335,30409,82962,66491,38148,23798,4545,3118,11874
Arizona,LITTLETON ELEMENTARY SCHOOL DISTRICT 65,2015,44247,6232,22403,15612,41876,39686,20419,15588,3679,0,1546
Arizona,MADISON ELEMENTARY SCHOOL DISTRICT 38,2015,60868,4173,12823,43872,49793,41628,21690,17642,2296,3254,3608
Arizona,MESA UNIFIED SCHOOL DISTRICT,2015,528016,72369,234984,220663,530382,481943,267760,185809,28374,2999,35900
Arizona,MOBILE ELEMENTARY SCHOOL DISTRICT 86,2015,749,14,31,704,826,729,258,429,42,0,97
Arizona,MORRISTOWN SCHOOL DISTRICT 75,2015,1443,188,538,717,1948,1690,988,613,89,0,0
Arizona,MURPHY SCHOOL DISTRICT 21,2015,16018,4140,6900,4978,17710,16888,7952,7393,1543,0,84
Arizona,NADABURG SCHOOL DISTRICT 81,2015,9361,1302,5026,3033,12528,10358,6300,3588,470,122,87
Arizona,OSBORN SCHOOL DISTRICT 8,2015,27302,5261,7036,15005,24366,22753,11033,10276,1444,12,77
Arizona,PALO VERDE SCHOOL DISTRICT 49,2015,3975,545,2276,1154,3844,3794,2091,1467,236,0,3
Arizona,PENDERGAST SCHOOL DISTRICT 92,2015,75919,10660,40251,25008,81626,67786,36234,25379,6173,2353,10181
Arizona,PEORIA UNIFIED SCHOOL DISTRICT 11,2015,276563,27339,128717,120507,273262,242282,132860,96173,13249,215,21092
Arizona,PHOENIX ELEMENTARY SCHOOL DISTRICT 1,2015,75091,9610,20384,45097,78043,70604,34705,31800,4099,0,5214
Arizona,PHOENIX UNION HIGH SCHOOL DISTRICT 210,2015,303827,35486,68939,199402,310450,266016,147685,108008,10323,0,33236
Arizona,QUEEN CREEK SCHOOL DISTRICT 95,2015,42459,3724,17135,21600,49268,35860,18380,15392,2088,510,11333
Arizona,RIVERSIDE SCHOOL DISTRICT 2,2015,14358,1795,753,11810,12268,7969,3585,3673,711,0,2972
Arizona,ROOSEVELT SCHOOL DISTRICT 66,2015,116064,26798,47676,41590,99849,94001,42358,44047,7596,33,3007
Arizona,SCOTTSDALE UNIFIED SCHOOL DISTRICT 48,2015,228404,15694,33867,178843,198551,176909,94811,74529,7569,4976,3986
Arizona,SENTINEL SCHOOL DISTRICT 71,2015,1007,63,139,805,1003,978,527,400,51,0,14
Arizona,PARADISE VALLEY SCHOOL DISTRICT 69 AND 217,2015,296353,21498,79652,195203,290827,239620,138563,93546,7511,6277,33456
Arizona,TEMPE ELEMENTARY SCHOOL DISTRICT 3,2015,124154,14283,30607,79264,107863,99347,52026,41298,6023,597,3804
Arizona,TEMPE UNION HIGH SCHOOL DISTRICT 213,2015,130410,6315,19850,104245,118099,101196,54396,43442,3358,1651,11198
Arizona,PALOMA SCHOOL DISTRICT 94,2015,4251,170,128,3953,2450,1386,765,527,94,84,843
Arizona,TOLLESON ELEMENTARY SCHOOL DISTRICT 17,2015,23531,4167,11076,8288,22625,20599,10364,8410,1825,702,933
Arizona,TOLLESON UNION HIGH SCHOOL DISTRICT 214,2015,98104,7768,39652,50684,72728,66457,36155,25885,4417,301,5784
Arizona,UNION SCHOOL DISTRICT 62,2015,13504,2501,7954,3049,13601,12835,6673,5012,1150,3,706
Arizona,WASHINGTON SCHOOL DISTRICT 6,2015,203312,36229,92718,74365,184574,176400,95672,66006,14722,3105,4807
Arizona,WICKENBURG UNIFIED SCHOOL DISTRICT 9,2015,14427,990,2722,10715,12432,11898,6138,5075,685,68,108
Arizona,WILSON SCHOOL DISTRICT 7,2015,11894,2153,3454,6287,12930,11913,6670,4543,700,24,869
Arizona,WESTERN MARICOPA EDUCATION CENTER,2015,31791,65,18041,13685,41704,21105,14997,6108,0,167,18392
Arizona,EAST VALLEY INSTITUTE OF TECHNOLOGY DISTRICT,2015,41017,511,27309,13197,36305,33961,27270,6691,0,1529,815
Arizona,DEER VALLEY SCHOOL DISTRICT 97,2015,261616,17720,98228,145668,278031,240940,146922,83049,10969,0,31572
Arizona,AGUA FRIA UNION HIGH SCHOOL DISTRICT 216,2015,68082,3615,23741,40726,57040,51578,27867,21304,2407,0,3797
Arizona,SADDLE MOUNTAIN UNIFIED SCHOOL DISTRICT,2015,15762,2147,642,12973,15608,12728,5750,6355,623,1,1955
Arizona,FOUNTAIN HILLS SCHOOL DISTRICT 98,2015,15976,1561,2974,11441,17679,13615,7318,5813,484,0,3664
Arizona,BULLHEAD CITY SCHOOL DISTRICT 15,2015,22010,5084,8591,8335,21167,21167,11346,8132,1689,0,0
Arizona,HACKBERRY SCHOOL DISTRICT 3,2015,869,90,40,739,995,883,450,387,46,0,0
Arizona,KINGMAN UNIFIED SCHOOL DISTRICT 20,2015,51485,6088,15077,30320,49824,46381,22835,20975,2571,198,273
Arizona,LITTLEFIELD SCHOOL DISTRICT 9,2015,3978,646,1834,1498,3973,3765,1986,1513,266,0,136
Arizona,MOHAVE VALLEY SCHOOL DISTRICT 16,2015,11892,1642,4164,6086,11583,10458,5472,4385,601,0,0
Arizona,OWENS WHITNEY SCHOOL DISTRICT 6,2015,462,45,16,401,0,0,0,0,0,0,0
Arizona,PEACH SPRINGS UNIFIED SCHOOL DISTRICT,2015,3474,1941,688,845,3623,3491,1391,2002,98,0,0
Arizona,COLORADO CITY UNIFIED SCHOOL DISTRICT 14,2015,5511,1506,2179,1826,5040,5028,2638,2241,149,0,12
Arizona,TOPOCK SCHOOL DISTRICT 12,2015,1380,115,211,1054,1278,1278,603,579,96,0,0
Arizona,VALENTINE SCHOOL DISTRICT 22,2015,912,194,284,434,1158,1127,678,449,0,0,0
Arizona,YUCCA SCHOOL DISTRICT 13,2015,404,46,12,346,617,526,293,196,37,0,10
Arizona,WESTERN ARIZONA VOCATIONAL DISTRICT #50,2015,2918,0,1482,1436,0,0,0,0,0,0,0
Arizona,COLORADO R UNION HIGH SCHOOL DISTRICT 2,2015,19351,2080,3330,13941,15594,15197,7694,6674,829,213,2
Arizona,LAKE HAVASU UNIFIED SCHOOL DISTRICT 1,2015,42953,3950,8537,30466,37362,34763,18918,13755,2090,3,2378
Arizona,HOLBROOK UNIFIED SCHOOL DISTRICT 3,2015,24009,8496,10991,4522,21266,20375,10907,8630,838,0,723
Arizona,JOSEPH CITY SCHOOL DISTRICT 2,2015,5800,390,213,5197,4804,4747,2091,2428,228,11,0
Arizona,KAYENTA UNIFIED SCHOOL DISTRICT 27,2015,29552,16469,9729,3354,23122,22121,8925,11939,1257,205,796
Arizona,CEDAR UNIFIED SCHOOL DISTRICT 25,2015,3108,1870,1057,181,3532,3532,1194,2254,84,0,0
Arizona,BLUE RIDGE UNIFIED SCHOOL DISTRICT 32,2015,19875,1690,3928,14257,15821,15614,8774,6240,600,16,155
Arizona,SHOW LOW UNIFIED SCHOOL DISTRICT 10,2015,17784,2694,6301,8789,16080,16055,9055,6158,842,0,25
Arizona,SNOWFLAKE UNIFIED SCHOOL DISTRICT 5,2015,16772,2008,9452,5312,15730,15362,8877,5911,574,0,68
Arizona,WHITERIVER UNIFIED SCHOOL DISTRICT 20,2015,33678,20657,11284,1737,30526,22319,10585,10123,1611,0,7825
Arizona,WINSLOW UNIFIED SCHOOL DISTRICT 1,2015,17657,5239,8985,3433,17294,16732,8337,7524,871,17,155
Arizona,NORTHERN ARIZONA VOCATIONAL INSTITUTE OF TECHNOLOGY,2015,4362,70,3345,947,5397,4186,3547,639,0,0,13
Arizona,NORTHEAST ARIZONA TECHNOLOGICAL INSTITUTE OF VOCATIONAL EDUCATIO,2015,3703,78,3201,424,2310,2302,1528,774,0,0,8
Arizona,PINON SCHOOL UNIFIED SCHOOL DISTRICT 4,2015,18188,10956,6219,1013,18864,18770,7991,9944,835,0,11
Arizona,HEBER OVERGAARD SCHOOL DISTRICT,2015,5185,537,945,3703,4927,4476,2162,2093,221,0,36
Arizona,AJO SCHOOL DISTRICT 15 AND 103,2015,3708,761,1856,1091,3572,3572,1922,1462,188,0,0
Arizona,AMPHITHEATER SCHOOL DISTRICT 10,2015,123023,12790,30510,79723,120957,108035,57432,45222,5381,283,8095
Arizona,CATALINA FOOTHILLS SCHOOL DISTRICT 16,2015,39373,1371,9274,28728,40313,34196,18662,14349,1185,2846,1886
Arizona,CONTINENTAL SCHOOL DISTRICT 39,2015,6130,348,1328,4454,7789,5854,3920,1723,211,0,243
Arizona,EMPIRE SCHOOL DISTRICT 37,2015,54,0,0,54,342,176,166,10,0,0,0
Arizona,FLOWING WELLS SCHOOL DISTRICT 8,2015,41980,6620,18393,16967,43191,41051,22410,16009,2632,0,1238
Arizona,INDIAN OASIS-BABOQUIVARA UNIFIED SCHOOL DISTRICT 40,2015,16701,9507,6081,1113,16503,16234,6996,8524,714,0,237
Arizona,MARANA UNIFIED SCHOOL DISTRICT 6,2015,97404,8343,41020,48041,96500,90106,48301,37405,4400,1594,1585
Arizona,REDINGTON SCHOOL DISTRICT 44,2015,110,0,37,73,123,73,49,24,0,0,0
Arizona,SAHUARITA SCHOOL DISTRICT 30,2015,45831,2914,16022,26895,42101,38698,21534,15105,2059,0,1534
Arizona,SAN FERNANDO SCHOOL DISTRICT 35,2015,351,12,170,169,402,402,159,232,11,0,0
Arizona,SUNNYSIDE SCHOOL DISTRICT 12,2015,125220,26791,64622,33807,126802,114519,55335,50114,9070,0,12244
Arizona,TANQUE VERDE UNIFIED SCHOOL DISTRICT 13,2015,16232,310,7209,8713,15476,14623,8962,5196,465,154,38
Arizona,ALTAR VALLEY SCHOOL DISTRICT 51,2015,8567,1364,4701,2502,9831,8179,4571,3213,395,65,4
Arizona,TUCSON UNIFIED SCHOOL DISTRICT 1,2015,461196,52565,164272,244359,397288,378433,184113,174470,19850,4647,3626
Arizona,VAIL UNIFIED SCHOOL DISTRICT,2015,98878,3918,50474,44486,92468,85837,44661,38022,3154,3392,871
Arizona,PIMA COUNTY JOINT TECHNOLOGICAL EDUCATION DISTRICT NUMBER 11,2015,18945,310,12864,5771,18246,18157,12514,4599,1044,0,89
Arizona,APACHE JUNCTION UNIFIED SCHOOL DISTRICT 43,2015,38403,3303,12258,22842,32249,30039,16468,11865,1706,479,17
Arizona,CASA GRANDE SCHOOL DISTRICT 4,2015,53757,8337,27750,17670,50958,50002,25055,21660,3287,0,601
Arizona,CASA GRANDE UNION HIGH SCHOOL DISTRICT 82,2015,34527,3989,13652,16886,31984,30332,15467,13347,1518,0,977
Arizona,COOLIDGE SCHOOL DISTRICT 21,2015,30127,5467,12222,12438,28983,26115,11972,12340,1803,48,1320
Arizona,ELOY SCHOOL DISTRICT 11,2015,8542,2819,4313,1410,8706,8664,3838,3987,839,0,8
Arizona,FLORENCE UNIFIED SCHOOL DISTRICT 1,2015,62475,6037,34969,21469,58016,55351,29057,23544,2750,319,834
Arizona,MAMMOTH-SAN MANUEL UNIFIED SCHOOL DISTRICT 8,2015,7214,1409,4148,1657,7205,7147,3789,2870,488,45,0
Arizona,MARICOPA SCHOOL DISTRICT 20,2015,47365,5612,27809,13944,42778,40948,20208,18621,2119,2,6
Arizona,ORACLE SCHOOL DISTRICT 2,2015,6359,361,1889,4109,7535,5893,3746,1963,184,3,185
Arizona,PICACHO SCHOOL DISTRICT 33,2015,1573,202,248,1123,1613,1613,865,606,142,0,0
Arizona,RAY SCHOOL DISTRICT 3,2015,3715,612,1870,1233,4597,4588,2500,1903,185,9,0
Arizona,RED ROCK SCHOOL DISTRICT 5,2015,2566,245,1068,1253,2394,2394,1481,736,177,0,0
Arizona,SACATON SCHOOL DISTRICT 18,2015,9758,5981,3071,706,9254,8885,4110,4406,369,2,367
Arizona,SANTA CRUZ VALLEY UNION HIGH SCHOOL DISTRICT 840,2015,5805,559,619,4627,4158,3976,1662,2103,211,0,17
Arizona,STANFIELD SCHOOL DISTRICT 24,2015,4663,1301,2416,946,4562,4562,2200,2039,323,0,0
Arizona,SUPERIOR SCHOOL DISTRICT 15,2015,4353,704,1651,1998,3960,3867,1841,1836,190,0,0
Arizona,TOLTEC SCHOOL DISTRICT 22,2015,10380,2185,5463,2732,10176,9377,4854,3843,680,0,799
Arizona,CENTRAL ARIZONA VALLEY INSTITUTE OF TECHNOLOGY,2015,4182,22,3214,946,3399,3330,1316,2014,0,0,67
Arizona,J O COMBS ELEMENTARY SCHOOL DISTRICT 44,2015,30621,3105,18380,9136,28430,27409,14129,12075,1205,259,5
Arizona,SANTA CRUZ VALLEY SCHOOL DISTRICT 35,2015,24328,3812,12075,8441,24520,24335,12466,10352,1517,0,0
Arizona,NOGALES UNIFIED SCHOOL DISTRICT 1,2015,41901,7769,24807,9325,40942,40148,20577,16334,3237,133,661
Arizona,PATAGONIA ELEMENTARY SCHOOL DISTRICT  6,2015,1255,170,414,671,1390,1355,764,578,13,0,35
Arizona,PATAGONIA UNION HIGH SCHOOL DISTRICT 20,2015,1714,145,185,1384,1801,1715,660,906,149,22,64
Arizona,SANTA CRUZ ELEMENTARY SCHOOL DISTRICT 28,2015,2102,275,1226,601,3164,2523,1558,833,132,0,0
Arizona,SONOITA SCHOOL DISTRICT 25,2015,1759,96,248,1415,2050,2002,1119,813,70,0,48
Arizona,ASH FORK UNIFIED SCHOOL DISTRICT 31,2015,3593,239,549,2805,3179,3179,1303,1677,199,0,0
Arizona,BAGDAD UNIFIED SCHOOL DISTRICT 20,2015,4594,82,249,4263,5093,5051,2957,1948,146,0,42
Arizona,CAMP VERDE UNIFIED SCHOOL DISTRICT 28,2015,11743,1841,4686,5216,11406,11236,5859,4866,511,0,57
Arizona,CANON ELEMENTARY SCHOOL DISTRICT 50,2015,2080,244,883,953,2460,1942,1186,656,100,0,74
Arizona,CHINO VALLEY UNIFIED SCHOOL DISTRICT 51,2015,16644,2079,6386,8179,16524,16303,7903,7298,1102,0,152
Arizona,CONGRESS SCHOOL DISTRICT 17,2015,1718,139,408,1171,1863,1691,1004,609,78,0,22
Arizona,COTTONWOOD-OAK CREEK ELEMENTARY SCHOOL DISTRICT 6,2015,15821,2450,6564,6807,16792,16413,8579,6317,1517,0,369
Arizona,CROWN KING SCHOOL DISTRICT 41,2015,70,0,2,68,80,80,34,46,0,0,0
Arizona,HUMBOLDT UNIFIED SCHOOL DISTRICT 22,2015,44905,4378,18876,21651,40867,38447,21316,14888,2243,0,420
Arizona,KIRKLAND SCHOOL DISTRICT 23,2015,1102,144,383,575,1158,1080,648,399,33,0,11
Arizona,MAYER UNIFIED SCHOOL DISTRICT 43,2015,5664,835,2489,2340,5591,5473,2649,2559,265,0,78
Arizona,PRESCOTT UNIFIED SCHOOL DISTRICT 1,2015,32196,3045,7319,21832,31425,31265,16680,13022,1563,27,129
Arizona,SELIGMAN UNIFIED SCHOOL DISTRICT 40,2015,3082,231,197,2654,3097,3086,1393,1591,102,0,11
Arizona,SKULL VALLEY SCHOOL DISTRICT 15,2015,474,5,119,350,570,502,296,167,39,0,0
Arizona,HILLSIDE SCHOOL DISTRICT 35,2015,301,0,81,220,348,340,229,111,0,0,0
Arizona,CLARKSDALE-JEROME ELEMENTARY SCHOOL DISTRICT 3,2015,3610,398,1307,1905,3535,3417,1943,1273,201,0,117
Arizona,WALNUT GROVE ELEMENTARY DISTRICT,2015,44,0,1,43,9,9,5,4,0,0,0
Arizona,WILLIAMSON VALLEY SCHOOL DISTRICT 2,2015,239,0,33,206,275,185,106,79,0,0,0
Arizona,YARNELL SCHOOL DISTRICT 52,2015,845,27,150,668,934,838,437,343,58,0,31
Arizona,VALLEY ACADEMY,2015,1376,158,492,726,1355,1341,690,651,0,0,14
Arizona,MOUNTAIN INSTITUTE JOINT TECHNOLOGY EDUCATION DISTRICT,2015,2505,107,1275,1123,2407,2292,1008,1284,0,0,115
Arizona,SEDONA-OAK CREEK JOINT UNIFIED SCHOOL DISTRICT,2015,15330,351,1917,13062,12032,9469,4939,3978,552,37,104
Arizona,MINGUS UNION HIGH SCHOOL DISTRICT 4,2015,10220,643,2201,7376,9527,8954,5471,3219,264,0,135
Arizona,BEAVER CREEK SCHOOL DISTRICT 26,2015,3940,560,1561,1819,4240,3583,2144,1225,214,15,53
Arizona,ANTELOPE UNION HIGH SCHOOL DISTRICT  50,2015,3135,318,240,2577,3146,3109,1584,1337,188,0,0
Arizona,CRANE SCHOOL DISTRICT 13,2015,40181,6506,26669,7006,39066,38029,19330,15590,3109,0,462
Arizona,GADSDEN SCHOOL DISTRICT 32,2015,38152,9900,25425,2827,37863,37438,18535,15699,3204,18,398
Arizona,HYDER SCHOOL DISTRICT 16,2015,2147,334,47,1766,2117,1797,856,831,110,0,320
Arizona,MOHAWK VALLEY SCHOOL DISTRICT 17,2015,2061,255,696,1110,1940,1781,649,1033,99,0,159
Arizona,SOMERTON SCHOOL DISTRICT 11,2015,20067,4974,12570,2523,20108,18738,9098,7880,1760,176,970
Arizona,WELLTON SCHOOL DISTRICT 24,2015,2338,612,1143,583,2261,2261,1183,943,135,0,0
Arizona,YUMA ELEMENTARY SCHOOL DISTRICT 1,2015,62510,11998,32763,17749,65352,60686,30146,25481,5059,0,4417
Arizona,YUMA UNION HIGH SCHOOL DISTRICT 70,2015,85788,14685,38907,32196,73180,72052,35267,30679,6106,0,485
Arizona,BOUSE SCHOOL DISTRICT 26,2015,741,68,58,615,742,742,347,332,63,0,0
Arizona,PARKER SCHOOL DISTRICT 27,2015,18618,9492,5909,3217,16525,16521,8589,7213,719,0,4
Arizona,QUARTZSITE SCHOOL DISTRICT 4,2015,2209,348,184,1677,2125,1989,976,857,156,0,129
Arizona,SALOME SCHOOL DISTRICT 30,2015,1518,165,291,1062,1387,1358,625,626,107,28,0
Arizona,WENDEN SCHOOL DISTRICT 19,2015,1516,156,415,945,1465,1465,655,677,133,0,0
Arizona,BICENTENNIAL UNION HIGH SCHOOL DISTRICT 76,2015,2021,177,135,1709,1759,1759,759,907,93,0,0
Arkansas,DEWITT SCH DIST 1,2015,13152,1264,10306,1582,12718,11715,6729,4278,708,0,695
Arkansas,STUTTGART SCH DIST 22,2015,18737,2013,14257,2467,17989,14903,7953,5828,1122,45,2396
Arkansas,CROSSETT SCH DIST,2015,18916,2153,14052,2711,17170,16673,9225,6326,1122,0,290
Arkansas,HAMBURG SCH DIST,2015,19835,2570,15570,1695,20553,18658,10655,6592,1411,33,1417
Arkansas,COTTER SCH DIST 60,2015,6870,856,5243,771,6687,6408,4044,2014,350,0,216
Arkansas,MOUNTAIN HOME SCH DIST 9,2015,37873,3611,29056,5206,36849,34438,20409,12239,1790,8,707
Arkansas,NORFORK SCH DIST 61,2015,5337,760,3823,754,5380,5238,2895,1995,348,1,81
Arkansas,PEA RIDGE SCH DIST 109,2015,18240,1492,14881,1867,18517,16038,8694,6509,835,0,2014
Arkansas,BENTONVILLE SCH DIST 6,2015,168440,7906,132537,27997,192839,146688,89559,52081,5048,2490,35042
Arkansas,DECATUR SCH DIST 17,2015,7218,672,5902,644,6917,5801,3228,2200,373,1,1013
Arkansas,GENTRY SCH DIST 19,2015,15647,1411,11861,2375,15063,14245,7697,5850,698,1,386
Arkansas,GRAVETTE SCH DIST 20,2015,19779,1670,14839,3270,17947,16839,10091,5923,825,0,370
Arkansas,ROGERS SCH DIST 30,2015,165948,15630,122518,27800,150139,141764,84174,48562,9028,987,3304
Arkansas,SILOAM SPGS SCH DIST 21,2015,43317,3556,34040,5721,45531,37451,20821,14502,2128,1,5951
Arkansas,ALPENA SCH DIST 5,2015,4971,585,3939,447,4713,4579,2688,1600,291,2,85
Arkansas,BERGMAN SCH DIST 3,2015,10222,1056,8319,847,9759,9150,5783,2768,599,0,510
Arkansas,LEAD HILL SCHOOL DISTRICT,2015,4209,500,3157,552,3879,3756,1959,1522,275,0,97
Arkansas,HARRISON SCH DIST 1,2015,28659,2857,21789,4013,27887,24874,14041,9502,1331,9,1805
Arkansas,OMAHA SCH DIST 6,2015,4812,633,3602,577,4647,4280,2460,1561,259,1,217
